pub_date	title	category	venue	excerpt	authors	citation	url_slug	paper_url
2017-07-01	Information and Communications Technology in Dementia Care: Acceptance among Professional Caregivers	conferences	21th World Congress of Gerontology and Geriatrics	***Abstract***	O'Sullivan, J., Nordheim, J., Jordan, L., Hesse, B., Möller, S. & Antons, J.-N.	O'Sullivan, J., Nordheim, J., Jordan, L., Hesse, B., Möller, S. & Antons, J.-N. (2017, July). Information and Communications Technology in Dementia Care: Acceptance among Professional Caregivers. Paper presented at the 21th World Congress of Gerontology and Geriatrics. International Association of Gerontological Societies (IAGG 2017), San Francisco, USA.	OC8	***Url***
2016-11-01	 Eine Tablet-gestützte psychosoziale Intervention zur Erhaltung der Lebensqualität von Pflegeheimbewohnern mit Demenz	conferences	Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde Kongress	***Abstract***	O’Sullivan, J., Antons, J.-N., Jordan, L.-M., Nordheim, J., Möller, S. & Kuhlmey, A.	O’Sullivan, J., Antons, J.-N., Jordan, L.-M., Nordheim, J., Möller, S. & Kuhlmey, A. (2016, November). Eine Tablet-gestützte psychosoziale Intervention zur Erhaltung der Lebensqualität von Pflegeheimbewohnern mit Demenz. Erste Ergebnisse des Forschungsprojekts PflegeTab als Poster. Poster presented at the Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde Kongress 2016 (DGPPN 2016), Berlin, Germany.	OC7	***Url***
2016-09-01	Akzeptanz neuer Technologien im Arbeitsalltag von Pflegeheimmitarbeitern	conferences	Gesundheit – bio.psycho.sozial 2.0 – Jahrestagung der Deutschen Gesellschaft für Medizinische Soziologie (DGMS) und der Deutschen Gesellschaft für Medizinische Psychologie (DGMP)	***Abstract***	O’Sullivan, J., Jordan, L.-M., Antons, J.-N., Gellert, P. & Nordheim, J.	O’Sullivan, J., Jordan, L.-M., Antons, J.-N., Gellert, P. & Nordheim, J. (2016, September). Akzeptanz neuer Technologien im Arbeitsalltag von Pflegeheimmitarbeitern. Poster presented at the Gesundheit – bio.psycho.sozial 2.0 – Jahrestagung der Deutschen Gesellschaft für Medizinische Soziologie (DGMS) und der Deutschen Gesellschaft für Medizinische Psychologie (DGMP), Berlin, Germany.	OC6	***Url***
2016-08-04	Functional connectivity of orienting and executive attentional networks during flow: Granger Causality analysis of EEG recordings	conferences	18th World Congress of the International Organization of Psychophysiology 	***Abstract***	Núñez Castellar, E. P., Antons, J.-N., Marinazzo, D. & Van Looy, J.	Núñez Castellar, E. P., Antons, J.-N., Marinazzo, D. & Van Looy, J.  (2016, September). Functional connectivity of orienting and executive attentional networks during flow: Granger Causality analysis of EEG recordings. Paper presented at the 18th World Congress of the International Organization of Psychophysiology (IOP 2016), Habana, Cuba. https://doi.org/10.1016/j.ijpsycho.2016.07.244	OC5	https://doi.org/10.1016/j.ijpsycho.2016.07.244
2016-04-26	Motivating New Interaction Experiences Involving Implicit Interaction, Body Sensors, Adaptive, and Persuasive Interfaces	conferences	Future and Emerging Trends in Language Technology	In most cases, speech and language technology is used for explicit interaction with computers. However, in a connected world the technology can also to be used for other purposes. It is the aim of this position statement to open research questions which point at the potential of speech and language technology for enabling new interaction experiences such as implicit interactions, body sensors, adaptive and persuasive interfaces. The research questions are grouped into three domains: user, system and context. In the user domain, our focus will be on information that can be extracted from the user. In the system domain, our focus in on crowdsourcing and privacy concerns. The focus point in the context domain is on implicit interactions and intelligent interactions.	Möller, S. & Antons, J.-N.	Möller, S. & Antons, J.-N. (2015, November). Motivating New Interaction Experiences Involving Implicit Interaction, Body Sensors, Adaptive, and Persuasive Interfaces. Paper presented at the Future and Emerging Trends in Language Technology (FETLT 2015), Seville, Spain. https://doi.org/10.1007/978-3-319-33500-1_1	OC4	https://doi.org/10.1007/978-3-319-33500-1_1
2015-06-01	Investigating the Neural Correlates of the Subjective Flow Experience During Game Play: an EEG Study	conferences	annual congress of the Organization for Human Brain Mapping 	***Abstract***	Núñez Castellar, E. P., Antons, J.-N. & Van Looy, J.	Núñez Castellar, E. P., Antons, J.-N. & Van Looy, J. (2015, June). Investigating the Neural Correlates of the Subjective Flow Experience During Game Play: an EEG Study. Poster presented at the annual congress of the Organization for Human Brain Mapping (OHBM 2015), Honolulu, USA.	OC3	***Url***
2015-03-01	 Challenging ITU-T P.835: Searching for the optimal order of scales for assessing the quality of complex speech signals.	conferences	41st annual congress of the Deutsche Gesellschaft für Akustik	***Abstract***	Arndt, S., Möller, S. & Antons, J.-N.	Arndt, S., Möller, S. & Antons, J.-N. (2015, March). Challenging ITU-T P.835: Searching for the optimal order of scales for assessing the quality of complex speech signals. Paper presented at the 41st annual congress of the Deutsche Gesellschaft für Akustik (DAGA 2015), Nürnberg, Germany.	OC2	***Url***
2013-03-01	Neural correlates of Affective States and Speech Perception: Towards Quality-of- Experience Measurement of Reverberant speech.	conferences	39st annual congress of the Deutsche Gesellschaft für Akustik	***Abstract***	Antons, J.-N., Laghari, K., Schleicher, R, Arndt, S., Falk, T. & Möller, S.	Antons, J.-N., Laghari, K., Schleicher, R, Arndt, S., Falk, T. & Möller, S. (2013, March). Neural correlates of Affective States and Speech Perception: Towards Quality-of- Experience Measurement of Reverberant Speech. Poster presented at the 39st annual congress of the Deutsche Gesellschaft für Akustik (DAGA 2013), Merano, Italy.	OC1	***Url***
2023-10-01	Use cases and MPEG technologies for Metaverse-related experiences	standardizations	ISO/IEC JTC 1/SC 29/WG 2 N 324 as M65744	Use cases and MPEG technologies for Metaverse-related experiences.	Vona, F., El Asmar, B., Elhajj, I., Bailer, W., Thallinger, G., Curcio, I., Voigt-Antons, J.-N.	Vona, F., El Asmar, B., Elhajj, I., Bailer, W., Thallinger, G., Curcio, I., Voigt-Antons, J.-N. (2023, October). Use cases and MPEG technologies for Metaverse-related experiences. Contribution presented to the ISO/IEC JTC 1/SC 29/WG 2 N 324 as M65744, Hannover, Germany. https://www.iso.org/committee/45316.html	S17	https://www.iso.org/committee/45316.html
2023-09-06	ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Test methods and test measurements for Interactive Virtual Reality	standardizations	ITU-T SG12 as COM 12 – C 0174 – E	***Abstract***	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S. 	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S. (2023, September). ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Test methods and test measurements for Interactive Virtual Reality. Contribution presented to the ITU-T SG12 as COM 12 – C 0174 – E, Geneva, Switzerland. https://www.itu.int/md/T22-SG12-C-0174/en  	S16	https://www.itu.int/md/T22-SG12-C-0174/en
2023-09-06	ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Test methods, test equipment, and test participants for Interactive Virtual Reality	standardizations	ITU-T SG12 as COM 12 – C 0173 – E 	***Abstract***	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S.	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S. (2023, September). ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Test methods, test equipment, and test participants for Interactive Virtual Reality. Contribution presented to the ITU-T SG12 as COM 12 – C 0173 – E, Geneva, Switzerland. https://www.itu.int/md/T22-SG12-C-0173/en	S15	https://www.itu.int/md/T22-SG12-C-0173/en
2023-09-06	ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Social acceptability, test paradigm, experimental design and test environment for Interactive Virtual Reality	standardizations	ITU-T SG12 as COM 12 – C 0171 – E	***Abstract***	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S.	Kojić, T., Vergari, M., Vlahović, S., Skorin-Kapov, L., Voigt-Antons, J.-N., & Möller, S. (2023, September). ITU-T P.IntVR: "Subjective Test Method for Interactive Virtual Reality Applications" - Social acceptability, test paradigm, experimental design and test environment for Interactive Virtual Reality - Quality of Experience aspects for Interactive Virtual Reality. Contribution presented to the ITU-T SG12 as COM 12 – C 0171 – E, Geneva, Switzerland. https://www.itu.int/md/T22-SG12-C-0171/en	S14	https://www.itu.int/md/T22-SG12-C-0171/en
